label,text
C04,"Biology of basal cell carcinoma (Part I).
 Basal cell carcinoma is the most common malignancy in humans.
 Although rarely metastatic, it is capable of significant local destruction and disfigurement.
 This two-part article reviews the current understanding of basal cell carcinoma biology.
 Part I examines significant clinical, histologic, and ultrastructural features that relate to invasive potential.
 Genetic characteristics, including tumor growth rate, chromosomal abnormalities, and oncogene presence, are discussed, and expression of important cell and matrix proteins, including keratin, fibronectin, and HLA antigens, are reviewed.
 Further topics to be explored in Part II include host immunologic responses, theories of pathogenesis, and valuable second-line therapeutic regimens for treatment of multiple cancers."
C04,"The reliability of frozen sections in the evaluation of surgical margins for melanoma.
 As the width of surgical margins declines, histologic evaluation of the margins is needed to assess the completeness of excision of a malignant melanoma.
 We studied 221 specimens in 59 patients and compared the interpretations of frozen and paraffin sections from the same block.
 Frozen sections had a sensitivity of 100% in detecting melanoma when present and a specificity of 90%."
C04,"Epidermotropic eccrine porocarcinoma.
 Three cases of epidermotropic eccrine porocarcinoma are summarized and compared with reported cases.
 All patients had a long-standing tumor on a lower extremity that rapidly metastasized to the skin and proximal lymph nodes.
 The histologic picture was consistent with an intraepidermal eccrine sweat gland carcinoma."
C04,"Lobulated intradermal nevus. Report of three cases.
 We report the cases of three patients with lobulated intradermal nevi.
 Biopsy specimens showed similar findings, that is, fatty infiltration within nests of nevus cells, neuroid differentiation of nevus cells, and dermal fibrosis.
 Our cases probably represent an unusual form of regressing melanocytic nevus."
C04,"Late metastases of cutaneous melanoma: case report and literature review.
 The development of delayed metastases, although rare, is well documented in patients with invasive cutaneous melanoma.
 Only 24 cases, including ours, are clearly documented in the literature.
 We describe a 56-year-old woman who had an acral lentiginous melanoma of the right hand (thickness 1.2 mm).
 Thirteen years after excision and postoperative irradiation, a subcutaneous metastasis developed in the right arm.
 One year later the patient died with disseminated bone metastases.
 This case, as with most of those with delayed metastases, has typical features: female sex; location at a site other than the back, arm, neck, or scalp; and primary tumor thickness between 1.2 and 2.5 mm."
C04,"Multiple granular cell tumors associated with giant speckled lentiginous nevus and nevus flammeus in a child.
 We describe an 11-year-old girl in whom multiple cutaneous granular cell tumors were associated with a giant speckled lentiginous nevus and an extensive nevus flammeus.
 An association between granular cell tumors and pigmented skin lesions has been reported twice previously and supports a neural origin for these tumors.
 An abnormality of neural crest development is proposed to explain the coexistence of three uncommon and unusually extensive cutaneous disorders in this patient.
 This case may represent a further variant of phakomatosis pigmentovascularis."
C04,"Xeroderma pigmentosum lesions related to ultraviolet transmittance by clothes.
 Xeroderma pigmentosum is associated with severe actinic degeneration of the skin.
 Our patient with xeroderma pigmentosum showed increasing actinic damage in some areas covered by clothes.
 We therefore performed a complete evaluation of the patient's exposure to ultraviolet radiation.
 This included transmission measurements of the patient's clothes, glasses, and car windows.
 The transmission of UVB (280 to 320 nm) by the clothes varied from none to 17.8%.
 The transmitted UVB radiation was proportional to the clinical manifestations of xeroderma pigmentosum.
 The patient's wardrobe was changed, and UVA-blocking film was applied to the windows of the car and house.
 A decline in manifestations was seen after 18 months of improved ultraviolet protection."
C04,"Abnormal epidermal changes after argon laser treatment.
 A 26-year-old woman with a congenital port-wine stain on the forehead was treated three times at 2-month intervals with an argon laser.
 Six months after the last treatment, moderate blanching and mild scaling confined to the treated area was observed.
 A biopsy specimen of the treated area revealed a significant decrease in ectatic vessels.
 However, epidermal changes similar to those of actinic keratosis with disorganized cell layers and marked cytologic abnormalities were seen.
 Analysis of peripheral blood lymphocytes for a defect in DNA repair was negative.
 Multiple, argon laser-induced photothermal effects may be responsible for the changes observed in our case and may lead to premalignant epidermal transformation."
C04,"Unusual presentation of squamous cell carcinoma of the middle ear and mastoid.
 An unusual case of squamous cell carcinoma of the middle ear and mastoid in which syncope was a major presenting feature is reported.
 No such case has been reported in the literature.
 A possible explanation is offered."
C04,"Radiation-induced cranial nerve palsy: hypoglossal nerve and vocal cord palsies.
 Cranial nerve palsies are an unexpected complication of radiotherapy for head and neck tumours.
 We present a case of this radiation-induced cranial palsy.
 An 18-year-old female with nasopharyngeal carcinoma developed a right hypoglossal nerve palsy 42 months after cancericidal doses of radiotherapy.
 In addition, she developed a bilateral vocal cord palsy 62 months after therapy.
 Follow-up over four years has demonstrated no evidence of tumour recurrence and no sign of neurological improvement."
C04,"Massive metastasis from squamous carcinoma of the tonsil.
 Squamous carcinomas of the oro-pharynx are associated with a high incidence of distant metastases at post-mortem.
 A case of a massive distant metastasis from a squamous cell carcinoma of the tonsil is presented.
 This occurred despite excellent local control.
 The pathology and the possible management implications are discussed."
C04,"Paraneoplastic limbic encephalitis: clinico-pathological correlations.
 Three new cases of limbic encephalitis in association with malignancy are reported.
 The literature on this condition is reviewed and the clinical, laboratory and histopathological features of cases proven at necropsy are correlated.
 The possible pathogenic mechanism of this disorder is discussed."
